Round,Player Name,Bid,Value,Plan,Overbid,Underbid,First,risk2,strategy2,understand2
6,Bidder Betty,8.0,16.0,"Next, I'll focus on strategic bidding strategies: a) moderate-risk, variable approach, adjusting bids to range from half to full value, b) $50 fixed bid, to analyze its consistency, c) minimal bidding when value is under $30, to maintain funds.",False,True,True,0,0.0,1.0
6,Bidder Charles,60.0,93.0,Explore a strategy where bids are slightly above the second highest previous bid. Continue random bidding within defined ranges. Limit aggressive overbidding to a fixed proportion based on historical data. Keep monitoring competitor patterns for necessary adjustments. Analyze and iterate strategies according to outcomes.,False,True,True,0,0.0,1.0
7,Bidder Andy,80.0,89.0,"For high-value prizes, I'll bid 90-95% of the value. For lower values, I'll bid around half to remain profitable. I'll constantly monitor and learn from past rounds to avoid certain unsuccessful bid amounts, whilst continuously fine-tuning my strategy for maximized earnings.",False,True,True,0,0.0,1.0
7,Bidder Betty,44.0,44.0,"I'll implement three strategies: 1) Bid slightly under value for regular wins with decent profits. 2) Continue $50 fixed bids to test efficiency across rounds. 3) Place below average bids when my value is low, saving funds for high-value rounds.",False,False,True,0,1.0,1.0
7,Bidder Charles,60.0,34.0,Plan to test a strategy of bidding just above the previous second highest bid. Continue limited aggressive bidding for high values. Implement controlled random bids. Constantly analyze historical data and competitor patterns for adjustments.,True,False,True,1,1.0,1.0
8,Bidder Andy,79.0,88.0,"I'll execute aggressive bidding for high-value prizes, aiming 85-95% of prize value. For lower values, my bid will be around half of the prize. I'll avoid unprofitable bid amounts from past rounds, continually adapting my strategy for maximized profit.",False,True,True,1,0.0,1.0
8,Bidder Betty,25.0,16.0,"Adopt three strategies for next rounds: 1) Place moderate-risk bids slightly under value. 2) Employ $50 fixed bid for consistency analysis. 3) Use aggressive bidding when value is low, risking losses for potential high-value round wins.",True,False,True,1,0.0,1.0
8,Bidder Charles,50.0,49.0,"Plan to bid moderately above prior round's second highest bid. Introduce random factors within a determined range. Aggressively bid for high values but not over the value. Constantly adjust strategy, observing competitors’ patterns and learning from past rounds to maximize profits.",True,False,True,1,1.0,1.0
9,Bidder Andy,23.0,39.0,"To maximize profit, I'll adopt a strategy with diverse bid fractions. For high-value prizes, bidding 75-85% of value. For medium, I'll bid around 60%-70% of value. For lower values, I'll bid 50% of value. Continual adjustment based on competitors' patterns and past unsuccessful bids is key.",False,True,True,0,0.0,1.0
9,Bidder Betty,22.0,23.0,"Test these strategies: 1) Bid moderate-risk values slightly under my value. 2) Continue $50 fixed bid for consistency analysis. 3) Occasionally deploy aggressive bids, balancing high-risk rewards with potential losses.",False,True,True,1,0.0,1.0
9,Bidder Charles,65.0,68.0,"Plan to incrementally increase bid based on prior round's second highest bid. Keep aggressive bidding within value limits. Introduce controlled randomness for unpredictable variety. Regularly reevaluate strategies, observing competitors' patterns and deriving insights from round histories to optimize profits.",False,True,True,0,1.0,1.0
10,Bidder Andy,7.0,14.0,"Focus on flexible bidding - around 85% for high values, plummeting to 50% for low ones. Critically revise bidding based on previous rounds' outcomes, opponents' trends and past loss-making values. Gradually refine bidding ranges while assuring risk-bearing profitability. Aim to execute calculated aggressive bids where necessary.",False,True,True,1,1.0,1.0
10,Bidder Betty,86.0,89.0,"1) Test bidding values slightly below to moderately below my given value. 2) Continue $50 fixed bid strategy to analyze its viability across various rounds. 3) Occasionally place aggressive, high-risk bids well above my low value to understand its potential for large returns.",False,True,True,1,0.0,1.0
10,Bidder Charles,17.0,18.0,"Plan to execute a mix of calculated lower bids, slight overbids and random bids within defined range. Apply this conservatively, keeping in mind the second highest bid from previous rounds. Limit aggressive tactics for high valued rounds. Continually analyze competitors' strategies and past outcomes for suitable adjustments.",False,True,True,0,1.0,1.0
11,Bidder Andy,47.0,67.0,"For upcoming rounds, my plan is to adjust bidding to 90% for high-value prizes, around 70% for medium ones, and maintain 50% for low values. I'll continuously observe competitors' patterns, avoid their successful and my unsuccessful bids, steadily optimizing for profit maximization.",False,True,True,0,1.0,1.0
11,Bidder Betty,50.0,56.0,"1) Test moderate-risk strategy, bidding slightly below my value, aiming for profit consistency. 2) Maintain a $50 fixed bid for round consistency analysis. 3) Experiment with bids significantly below value to capture potential high profit margins based on competitors' bid patterns.",False,True,True,0,0.0,1.0
11,Bidder Charles,87.0,89.0,"Plan to bid just above the previous round's second highest bid, while maintaining a random bidding range. Keep aggressive bids for high values within limits to avoid losses. Continually adjust strategy, evaluate competitor patterns and learn from round histories for profit optimization.",False,True,True,0,0.0,1.0
12,Bidder Andy,66.0,74.0,"I'll experiment by raising my bid percentage: 90-95% for high values, 70-80% for medium, and keeping 50% for low values. I'll continue analysing competition and steering clear of failed and competitors' successful bids in pursuit of improved profitability.",False,True,True,0,1.0,1.0
12,Bidder Betty,50.0,74.0,"Continue testing: 1) moderate-risk, bids below value, 2) $50 flat bids for performance assessment, 3) higher-risk bids above value, especially in low-value rounds. Make occasional bid increments to test potential profits, adapt based on analysis of competitors' habits and round histories.",False,True,True,1,0.0,1.0
12,Bidder Charles,88.0,94.0,The next plan is to introduce a 'moderate overbidding' strategy for high-value items. Gradually escalate bids above previous round's second highest bid. Keep random bids within a strategic range. Adjust tactics dynamically based on opponents' behavior and prior round outcomes.,False,True,True,1,0.0,1.0
13,Bidder Andy,17.0,34.0,"Next strategy involves experimenting with aggressive bids. For high value prizes, I'll opt for 90-95% bids. For medium value prizes, I'll try 75-85% bids, while maintaining 50% for lower values. Continual observation and avoidance of previously unsuccessful bids remain key to this process.",False,True,True,1,0.0,1.0
13,Bidder Betty,70.0,70.0,"Test three strategies: 1) Bid below my value for frequent wins. 2) Maintain $50 fixed bids for consistency analysis. 3) Occasionally place aggressive, high-risk bids when value is low, potentially driving high returns. Adjust based on competitors' patterns and past round insights.",False,False,True,1,0.0,1.0
13,Bidder Charles,55.0,52.0,"The next plan is to sustain strategic overbidding for high-value items, while cautiously increasing bids slightly above previous rounds' second highest bid. Keep integrating random factors within defined ranges. Adjust strategies as per opponents' behavior and historical round outcomes to optimize profits.",True,False,True,1,0.0,1.0
14,Bidder Andy,10.0,21.0,"Next strategy involves aggressive bids at 90-95% for high value prizes, 75-85% for medium value prizes, and maintaining 50% for lower values. Continual observation and avoidance of previously unsuccessful bids are essential for maximizing profit.",False,True,True,1,1.0,1.0
14,Bidder Betty,64.0,69.0,Plan to test: 1) Bids below value for frequent winnings and slight profit. 2) Constant $50 bids to verify consistency. 3) High-risk strategy with aggressive bids for potential high returns. Analyze competitors and past rounds for strategy adjustments.,False,True,True,1,0.0,1.0
14,Bidder Charles,84.0,80.0,Plan with 'adjusting overbidding': increase bid slightly above prior rounds' second highest bid. Trailblaze with moderate overbidding for high-value items. Continue random bids within a preset range. Analyze opponents' activity and round histories to further adapt and diversify strategies while aiming for long-term profit.,True,False,True,1,1.0,1.0
0,Bidder Andy,63.0,63.0,"Plan to test the associative approach, restating value by previous bids' closeness to maximum. Then lowball strategy to measure potential profits when betting under average. Also, an equivalent bid to value strategy for consistency test. Lastly, aggressive overbidding above true value to grasp potential windfalls. Aim is to study these results, consolidate data and adjust future strategies based on these analysis. ",False,False,False,1,0.0,1.0
0,Bidder Betty,38.5,77.0,"Initial rounds will follow a moderate bidding strategy, bidding half of the prize value. This helps gather data on other bidder's behavior. If losing, increase bids to test aggressive strategy. If winnings are stable, experiment with lower bids to find a possibly better balance between risk and reward. Use previous round data to find trends in Andy and Charles's bidding habits and adjust bids to exploit this. Also apply random bidding sometimes to keep opponents guessing.",False,True,False,1,0.0,1.0
0,Bidder Charles,49.0,61.0,"Plan to test a reactive strategy, adjusting bids based on previous rounds' highest bids. Initially start bidding at middle range, around $49, to both observe others' strategies and minimize early losses. Gradually increase or decrease bid by up to 10% depending on competition. Also, in rounds where value is extremely high, bidding aggressively up to $90 to capitalize. Alternatively, when value is low, considering underbid or intentionally losing to keep competition unaware of our strategy since winning these rounds is not profitable.",False,True,False,0,,
