source,family,group,model,experiment,env,seal_clock,price_order,number_agents,increment,seed_base,temperature,n_runs,n_bids,n_rows_dropped_nan_bid,mean_dev,sd_dev,se_dev,median_dev,mad,smad_pct,boot_ci_mean_lo,boot_ci_mean_hi,boot_ci_smad_lo,boot_ci_smad_hi,share_under,share_over,share_within_2pct,rne_benchmark,mean_dev_rne,mad_rne,smad_rne_pct,mean_dev_rne_capped,is_baseline,baseline_experiment,baseline_n,baseline_mean_dev,diff_mean_dev,welch_t,welch_p,mw_p,cohens_d,source_path,notes
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,POOLED_axis_baseline_first,private,seal,first,,,,,,300,0,-3.396,2.64551,0.152738,-3,3.396,13.8612,-3.68801,-3.09991,12.6527,15.0531,,,,,,,,,True,,,,,,,,,,"pooled axis1+axis3 baselines (derived cell; axis2_forward_baseline excluded as a treated clock-exit description, see results/merged_ranking/_axis2_baseline_provenance.md)"
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,POOLED_axis_baseline_legacy,private,seal,second,,,,,,438,0,-2.78174,2.7992,0.133751,-2,2.7895,11.3857,-3.03768,-2.52799,10.3686,12.4201,,,,,,,,,True,,,,,,,,,,LEGACY pooled axis1+axis2+axis3 baselines (contains the treated axis2 clock-exit cell; comparison only)
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,POOLED_axis_baseline_legacy_first,private,seal,first,,,,,,450,0,-3.14511,2.4377,0.114914,-3,3.14511,12.8372,-3.36712,-2.91377,11.8929,13.7433,,,,,,,,,True,,,,,,,,,,LEGACY pooled axis1+axis2+axis3 baselines (contains the treated axis2 clock-exit cell; comparison only)
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,POOLED_axis_baseline_legacy_third,private,seal,third,,,,,,414,0,-3.39831,3.16876,0.155736,-2.95,3.4128,13.9298,-3.72976,-3.10843,12.7525,15.2726,,,,,,,,,True,,,,,,,,,,LEGACY pooled axis1+axis2+axis3 baselines (contains the treated axis2 clock-exit cell; comparison only)
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,POOLED_axis_baseline_third,private,seal,third,,,,,,264,0,-3.70417,3.6672,0.225701,-3,3.72689,15.2118,-4.16403,-3.26892,13.4261,17.0872,,,,,,,,,True,,,,,,,,,,"pooled axis1+axis3 baselines (derived cell; axis2_forward_baseline excluded as a treated clock-exit description, see results/merged_ranking/_axis2_baseline_provenance.md)"
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_baseline,private,seal,second,3,0.1,1299,0.5,1,150,0,-2.69733,3.24542,0.264987,-2,2.70667,11.0476,-3.2328,-2.22593,9.13163,13.2224,0.66,0.00666667,0.333333,,,,,,True,,,,,,,,,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_baseline/run_2026-01-27_20-49-06-075349/results/axis1_contingent_baseline_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_baseline_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-3.69867,2.85347,0.232985,-3,3.69867,15.0966,-4.15873,-3.25865,13.3006,16.9744,0.853333,0,0.146667,"b*=v*(n-1)/n, n=3",5.03689,5.36533,30.7097,,True,,,,,,,,,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_baseline_first/run_2026-01-27_20-35-23-724487/results/axis1_contingent_baseline_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_baseline_third,private,seal,third,3,0.1,1299,0.5,1,138,0,-3.28841,3.34263,0.284543,-2.9,3.33188,13.5995,-3.89205,-2.74125,11.4196,16.0279,0.775362,0.00724638,0.217391,"b*=v*(n-1)/(n-2), n=3",-28.8464,28.8464,56.4332,-18.3464,True,,,,,,,,,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_baseline_third/run_2026-01-27_20-43-20-166856/results/axis1_contingent_baseline_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_dominated,private,seal,second,3,0.1,1299,0.5,1,138,0,-2.49058,4.38639,0.373394,-0.1,2.50797,10.2366,-3.21094,-1.78114,7.35278,13.165,0.384058,0.0144928,0.601449,,,,,,False,axis1_contingent_baseline,150,-2.69733,0.206754,0.451559,0.651976,0.000337707,0.0539184,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_dominated/run_2026-01-27_21-21-09-424476/results/axis1_contingent_dominated_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_dominated_first,private,seal,first,3,0.1,1299,0.5,1,138,0,-2.28623,3.00817,0.256072,-0.5,2.28623,9.33156,-2.82614,-1.79274,7.31729,11.5353,0.521739,0,0.478261,"b*=v*(n-1)/n, n=3",6.60507,6.75483,37.9856,,False,axis1_contingent_baseline_first,150,-3.69867,1.41243,4.07982,5.87794e-05,6.548e-07,0.482291,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_dominated_first/run_2026-01-27_21-17-40-358236/results/axis1_contingent_dominated_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_dominated_third,private,seal,third,3,0.1,1299,0.5,1,147,0,-2.83333,4.3061,0.355161,-1,2.87823,11.7479,-3.58378,-2.18289,9.11551,14.7884,0.564626,0.0204082,0.414966,"b*=v*(n-1)/(n-2), n=3",-29.3163,29.3163,55.3493,-17.5748,False,axis1_contingent_baseline_third,138,-3.28841,0.455072,0.999968,0.31821,0.00172013,0.117597,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_dominated_third/run_2026-01-27_21-27-49-473632/results/axis1_contingent_dominated_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_enumerate,private,seal,second,3,0.1,1299,0.5,1,147,0,-4.23537,4.34807,0.358623,-4,4.28707,17.4983,-4.95245,-3.56146,14.7631,20.3694,0.741497,0.0272109,0.231293,,,,,,False,axis1_contingent_baseline,150,-2.69733,-1.53804,-3.44928,0.000651956,0.00324232,-0.401471,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_enumerate/run_2026-01-27_21-28-10-426095/results/axis1_contingent_enumerate_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_enumerate_first,private,seal,first,3,0.1,1299,0.5,1,138,0,-5.6442,4.73391,0.402977,-5,5.6442,23.0376,-6.44208,-4.86736,19.8668,26.2942,0.884058,0,0.115942,"b*=v*(n-1)/n, n=3",3.03937,4.70217,27.0751,,False,axis1_contingent_baseline_first,150,-3.69867,-1.94554,-4.17962,4.20633e-05,0.000724304,-0.502724,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_enumerate_first/run_2026-01-27_21-20-24-361708/results/axis1_contingent_enumerate_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_enumerate_third,private,seal,third,3,0.1,1299,0.5,1,147,0,-4.41088,4.3454,0.358402,-4,4.54286,18.5423,-5.10272,-3.71151,15.871,21.2393,0.795918,0.0408163,0.163265,"b*=v*(n-1)/(n-2), n=3",-30.7102,30.7102,58.3859,-19.0503,False,axis1_contingent_baseline_third,138,-3.28841,-1.12248,-2.45286,0.0147994,0.0339417,-0.288381,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_enumerate_third/run_2026-01-27_21-30-54-011735/results/axis1_contingent_enumerate_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_worstcase,private,seal,second,3,0.1,1299,0.5,1,147,0,-3.5449,5.10803,0.421303,-0.1,3.60612,14.7189,-4.40689,-2.80611,11.7228,18.2819,0.482993,0.0272109,0.489796,,,,,,False,axis1_contingent_baseline,150,-2.69733,-0.847565,-1.70293,0.0898411,0.253702,-0.198491,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_worstcase/run_2026-01-27_20-16-39-883980/results/axis1_contingent_worstcase_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_worstcase_first,private,seal,first,3,0.1,1299,0.5,1,135,0,-2.83704,4.39872,0.378582,-0.5,2.83704,11.5797,-3.59485,-2.14443,8.75276,14.6729,0.533333,0,0.466667,"b*=v*(n-1)/n, n=3",5.8716,6.68148,38.3612,,False,axis1_contingent_baseline_first,150,-3.69867,0.86163,1.9383,0.0538345,6.9103e-07,0.234954,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_worstcase_first/run_2026-01-27_21-14-48-631266/results/axis1_contingent_worstcase_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis1_contingent_worstcase_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-2.616,4.47808,0.365633,-0.1,2.63067,10.7374,-3.40203,-1.88588,7.77905,13.8978,0.426667,0.0133333,0.56,"b*=v*(n-1)/(n-2), n=3",-28.8227,28.8227,54.9911,-17.316,False,axis1_contingent_baseline_third,138,-3.28841,0.672406,1.45132,0.147832,7.91907e-06,0.169165,recovered_logs/experiment_logs_gpt_4o/V12/axis1_contingent_worstcase_third/run_2026-01-27_20-58-11-693753/results/axis1_contingent_worstcase_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_backward_induct,private,seal,second,3,0.1,1299,0.5,1,141,0,-2.30993,2.26928,0.191108,-2,2.36809,9.66565,-2.6894,-1.95739,8.27283,11.2347,0.695035,0.035461,0.269504,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],288,-2.93264,0.62271,2.31334,0.0212454,0.192358,0.211791,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_backward_induct/run_2026-01-27_21-35-58-623219/results/axis2_forward_backward_induct_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_backward_induct_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-0.804,1.12058,0.0914946,-0.1,0.804,3.28163,-0.98005,-0.6293,2.56857,4.0002,0.406667,0,0.593333,"b*=v*(n-1)/n, n=3",7.93156,7.93156,45.3981,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,2.592,14.5581,1.88562e-39,4.66473e-29,1.14904,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_backward_induct_first/run_2026-01-27_20-35-48-651370/results/axis2_forward_backward_induct_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_backward_induct_third,private,seal,third,3,0.1,1299,0.5,1,126,0,-2.1619,2.08434,0.185687,-1.25,2.16984,8.85649,-2.5246,-1.80784,7.39529,10.3148,0.833333,0.00793651,0.15873,"b*=v*(n-1)/(n-2), n=3",-28.8841,28.8841,54.0451,-16.4952,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,1.54226,5.27687,2.22335e-07,0.000155194,0.475603,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_backward_induct_third/run_2026-01-27_20-20-38-908873/results/axis2_forward_backward_induct_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_baseline,private,seal,second,3,0.1,1299,0.5,1,150,0,-2.492,1.7078,0.139441,-2,2.492,10.1714,-2.77535,-2.22865,9.09653,11.328,0.946667,0,0.0533333,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],288,-2.93264,0.440639,1.87242,0.0618182,0.422226,0.157677,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_baseline/run_2026-01-27_21-26-41-831749/results/axis2_forward_baseline_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_baseline_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-2.64333,1.8661,0.152367,-2.5,2.64333,10.7891,-2.96133,-2.35332,9.60537,12.0871,0.84,0,0.16,"b*=v*(n-1)/n, n=3",6.09222,6.11,34.972,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,0.752667,3.48873,0.000539462,0.00843879,0.311744,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_baseline_first/run_2026-01-27_20-57-38-527598/results/axis2_forward_baseline_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_baseline_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-2.86,1.907,0.155706,-2,2.86,11.6735,-3.16135,-2.58063,10.5332,12.9035,0.953333,0,0.0466667,"b*=v*(n-1)/(n-2), n=3",-29.0667,29.0667,55.4566,-17.56,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,0.844167,3.07866,0.00221934,0.373669,0.268294,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_baseline_third/run_2026-01-27_21-09-58-965903/results/axis2_forward_baseline_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_onestep,private,seal,second,3,0.1,1299,0.5,1,150,0,-1.94933,2.44937,0.19999,-1,1.96267,8.01088,-2.38003,-1.568,6.48163,9.73367,0.646667,0.00666667,0.346667,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],288,-2.93264,0.983306,3.56839,0.000405345,0.00187291,0.330289,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_onestep/run_2026-01-27_21-30-03-309504/results/axis2_forward_onestep_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_onestep_first,private,seal,first,3,0.1,1299,0.5,1,138,0,-5.31304,2.32949,0.1983,-5,5.31304,21.6859,-5.71168,-4.94924,20.201,23.313,0.978261,0,0.0217391,"b*=v*(n-1)/n, n=3",3.32222,3.58551,20.7608,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,-1.91704,-7.65888,2.61173e-13,7.00958e-14,-0.751654,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_onestep_first/run_2026-01-27_20-43-19-135060/results/axis2_forward_onestep_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_onestep_third,private,seal,third,3,0.1,1299,0.5,1,138,0,-1.16957,2.45965,0.209379,-0.5,1.65797,6.76723,-1.56884,-0.72462,5.39175,8.34442,0.507246,0.0869565,0.405797,"b*=v*(n-1)/(n-2), n=3",-26.9884,26.9884,52.2649,-16.1261,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,2.5346,8.23285,3.04727e-15,3.91631e-14,0.767202,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_onestep_third/run_2026-01-27_20-29-24-769027/results/axis2_forward_onestep_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_tree,private,seal,second,3,0.1,1299,0.5,1,138,0,-0.785507,1.55482,0.132355,-0.1,0.785507,3.20615,-1.06884,-0.546359,2.23004,4.36261,0.355072,0,0.644928,,,,,,False,POOLED[axis1_contingent_baseline+axis3_beliefs_baseline],288,-2.93264,2.14713,9.28678,8.35386e-19,4.91589e-16,0.769448,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_tree/run_2026-01-27_20-10-11-090150/results/axis2_forward_tree_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_tree_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-5.914,3.0232,0.246843,-6,5.914,24.1388,-6.39735,-5.43532,22.185,26.1116,0.973333,0,0.0266667,"b*=v*(n-1)/n, n=3",2.82156,3.62022,20.7212,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,-2.518,-8.67448,4.22612e-16,1.45956e-17,-0.906789,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_tree_first/run_2026-01-27_21-32-33-943941/results/axis2_forward_tree_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis2_forward_tree_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-3.47733,3.85945,0.315122,-2,3.72133,15.1891,-4.09005,-2.8613,12.9033,17.5375,0.753333,0.08,0.166667,"b*=v*(n-1)/(n-2), n=3",-29.684,29.684,56.6344,-18.1773,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,0.226833,0.585207,0.558853,0.395687,0.0606852,recovered_logs/experiment_logs_gpt_4o/V12/axis2_forward_tree_third/run_2026-01-27_21-24-10-520067/results/axis2_forward_tree_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_baseline,private,seal,second,3,0.1,1299,0.5,1,138,0,-3.18841,3.17805,0.270534,-2,3.2029,13.0731,-3.71261,-2.69121,11.035,15.2059,0.775362,0.00724638,0.217391,,,,,,True,,,,,,,,,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_baseline/run_2026-01-27_20-10-11-090123/results/axis3_beliefs_baseline_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_baseline_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-3.09333,2.39117,0.195238,-3,3.09333,12.6259,-3.47267,-2.71192,11.069,14.1741,0.866667,0,0.133333,"b*=v*(n-1)/n, n=3",5.64222,5.69733,32.61,,True,,,,,,,,,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_baseline_first/run_2026-01-27_20-35-27-294511/results/axis3_beliefs_baseline_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_baseline_third,private,seal,third,3,0.1,1299,0.5,1,126,0,-4.15952,3.95598,0.352427,-4,4.15952,16.9776,-4.8746,-3.43722,14.0295,19.8963,0.801587,0,0.198413,"b*=v*(n-1)/(n-2), n=3",-30.5484,30.5484,57.8812,-18.5087,True,,,,,,,,,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_baseline_third/run_2026-01-27_20-20-24-378858/results/axis3_beliefs_baseline_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_common_knowledge,private,seal,second,3,0.1,1299,0.5,1,138,0,-1.62391,3.1821,0.270879,-0.1,1.62391,6.62822,-2.18625,-1.12389,4.58733,8.92347,0.311594,0,0.688406,,,,,,False,axis3_beliefs_baseline,138,-3.18841,1.56449,4.08658,5.75504e-05,8.12141e-10,0.491967,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_common_knowledge/run_2026-01-27_20-10-11-089894/results/axis3_beliefs_common_knowledge_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_common_knowledge_first,private,seal,first,3,0.1,1299,0.5,1,126,0,-0.728571,2.44366,0.217699,-0.1,0.728571,2.97376,-1.23575,-0.348393,1.42201,5.04389,0.15873,0,0.84127,"b*=v*(n-1)/n, n=3",8.0254,8.13651,46.4733,,False,axis3_beliefs_baseline_first,150,-3.09333,2.36476,8.08681,2.23549e-14,4.4809e-25,0.979093,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_common_knowledge_first/run_2026-01-27_20-27-43-722918/results/axis3_beliefs_common_knowledge_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_common_knowledge_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-3.51267,5.55714,0.453738,-0.1,3.794,15.4857,-4.38475,-2.56588,12.0589,19.0367,0.44,0.02,0.54,"b*=v*(n-1)/(n-2), n=3",-29.7193,29.8393,56.9308,-18.2127,False,axis3_beliefs_baseline_third,126,-4.15952,0.646857,1.12589,0.261222,0.000200516,0.132224,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_common_knowledge_third/run_2026-01-27_20-39-51-540564/results/axis3_beliefs_common_knowledge_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_firstorder,private,seal,second,3,0.1,1299,0.5,1,150,0,-3.398,3.21958,0.262878,-3,3.50733,14.3156,-3.94268,-2.90397,12.3863,16.425,0.88,0.02,0.1,,,,,,False,axis3_beliefs_baseline,138,-3.18841,-0.209594,-0.555632,0.578899,0.214819,-0.0655032,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_firstorder/run_2026-01-27_20-16-42-765623/results/axis3_beliefs_firstorder_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_firstorder_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-4.356,3.11678,0.254484,-4,4.356,17.7796,-4.86745,-3.87862,15.8311,19.8671,0.88,0,0.12,"b*=v*(n-1)/n, n=3",4.37956,4.87289,27.8911,,False,axis3_beliefs_baseline_first,150,-3.09333,-1.26267,-3.93662,0.000104399,0.000436368,-0.454562,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_firstorder_first/run_2026-01-27_20-57-50-403823/results/axis3_beliefs_firstorder_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_firstorder_third,private,seal,third,3,0.1,1299,0.5,1,126,0,-2.71508,3.95118,0.351999,-2.5,3.50714,14.3149,-3.39687,-2.05698,12.0859,16.742,0.753968,0.142857,0.103175,"b*=v*(n-1)/(n-2), n=3",-28.2071,28.2071,55.3253,-17.5484,False,axis3_beliefs_baseline_third,126,-4.15952,1.44444,2.89988,0.00406513,0.00908913,0.365351,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_firstorder_third/run_2026-01-27_21-16-41-310882/results/axis3_beliefs_firstorder_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_secondorder,private,seal,second,3,0.1,1299,0.5,1,138,0,-4.10072,4.08262,0.347536,-4,4.3413,17.7196,-4.75513,-3.44342,15.084,20.3165,0.84058,0.0289855,0.130435,,,,,,False,axis3_beliefs_baseline,138,-3.18841,-0.912319,-2.07147,0.0393067,0.0281192,-0.249376,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_secondorder/run_2026-01-27_21-33-51-127534/results/axis3_beliefs_secondorder_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_secondorder_first,private,seal,first,3,0.1,1299,0.5,1,132,0,-4.11212,3.58095,0.311682,-4,4.11212,16.7842,-4.73562,-3.51354,14.341,19.3291,0.840909,0,0.159091,"b*=v*(n-1)/n, n=3",4.74394,5.24899,29.635,,False,axis3_beliefs_baseline_first,150,-3.09333,-1.01879,-2.77009,0.00607501,0.0540346,-0.338805,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_secondorder_first/run_2026-01-27_21-15-19-909688/results/axis3_beliefs_secondorder_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,axis3_beliefs_secondorder_third,private,seal,third,3,0.1,1299,0.5,1,150,0,-3.95467,3.96692,0.323898,-3,4.108,16.7673,-4.62545,-3.34198,14.3454,19.3879,0.853333,0.04,0.106667,"b*=v*(n-1)/(n-2), n=3",-30.1613,30.1613,57.5452,-18.6547,False,axis3_beliefs_baseline_third,126,-4.15952,0.204857,0.427981,0.669011,0.780589,0.0517064,recovered_logs/experiment_logs_gpt_4o/V12/axis3_beliefs_secondorder_third/run_2026-01-27_21-01-32-686105/results/axis3_beliefs_secondorder_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_NE_strat_reveal_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-8.63467,3.8134,0.311363,-8.85,8.63467,35.2435,-9.25468,-8.006,32.6776,37.7742,0.993333,0,0.00666667,"b*=v*(n-1)/n, n=3",0.100889,0.125333,0.717375,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,-5.23867,-15.1054,5.68038e-36,2.38119e-36,-1.69897,recovered_logs/experiment_logs_gpt_4o/V12/intervention_NE_strat_reveal_first/run_2026-01-27_20-39-21-836227/results/intervention_NE_strat_reveal_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_NE_strat_reveal_third,private,seal,third,3,0.1,1299,0.5,1,150,0,17.854,9.46212,0.772579,19,17.854,72.8735,16.3591,19.3769,66.772,79.0896,0,0.986667,0.0133333,"b*=v*(n-1)/(n-2), n=3",-8.35267,8.626,16.4576,3.154,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,21.5582,26.7846,9.00509e-64,2.76813e-64,3.3683,recovered_logs/experiment_logs_gpt_4o/V12/intervention_NE_strat_reveal_third/run_2026-01-27_20-16-40-282884/results/intervention_NE_strat_reveal_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_menu_first,private,seal,first,3,0.1,1299,0.5,1,138,0,-3.26667,2.6687,0.227175,-3,3.26667,13.3333,-3.72754,-2.83551,11.5735,15.2144,0.869565,0,0.130435,"b*=v*(n-1)/n, n=3",5.41208,5.73333,33.0309,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,0.129333,0.472456,0.636992,0.504749,0.0487532,recovered_logs/experiment_logs_gpt_4o/V12/intervention_menu_first/run_2026-01-27_21-05-56-614169/results/intervention_menu_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_menu_third,private,seal,third,3,0.1,1299,0.5,1,138,0,-3.17391,3.53847,0.301215,-2,3.17391,12.9547,-3.79071,-2.60723,10.6417,15.4723,0.710145,0,0.289855,"b*=v*(n-1)/(n-2), n=3",-29.5072,29.5072,56.0264,-17.8768,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,0.530254,1.40878,0.159983,0.106488,0.146332,recovered_logs/experiment_logs_gpt_4o/V12/intervention_menu_third/run_2026-01-27_20-52-13-479751/results/intervention_menu_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_nash_deviation_first,private,seal,first,3,0.1,1299,0.5,1,150,0,-3.818,3.20857,0.261978,-4,3.818,15.5837,-4.36802,-3.3033,13.4829,17.8286,0.866667,0,0.133333,"b*=v*(n-1)/n, n=3",4.91756,5.31933,30.4465,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,-0.422,-1.39158,0.165272,0.272973,-0.148322,recovered_logs/experiment_logs_gpt_4o/V12/intervention_nash_deviation_first/run_2026-01-27_21-25-55-186172/results/intervention_nash_deviation_first_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_nash_deviation_third,private,seal,third,3,0.1,1299,0.5,1,138,0,-2.24058,3.18703,0.271298,-1,2.73768,11.1742,-2.76741,-1.73764,9.3252,12.9845,0.731884,0.101449,0.166667,"b*=v*(n-1)/(n-2), n=3",-28.4145,28.4145,54.2802,-16.9072,False,POOLED[axis1_contingent_baseline_third+axis3_beliefs_baseline_third],264,-3.70417,1.46359,4.14723,4.33598e-05,0.00048997,0.416959,recovered_logs/experiment_logs_gpt_4o/V12/intervention_nash_deviation_third/run_2026-01-27_21-34-45-517095/results/intervention_nash_deviation_third_results.csv,
v12_gpt4o_recovered,v12r,gpt-4o,gpt-4o,intervention_proxy_breitmoser_first,private,seal,first,3,0.1,1299,0.5,1,138,0,-1.37609,1.6113,0.137163,-1,1.37609,5.61668,-1.65292,-1.13549,4.63465,6.7466,0.608696,0,0.391304,"b*=v*(n-1)/n, n=3",7.46691,7.53792,42.6209,,False,POOLED[axis1_contingent_baseline_first+axis3_beliefs_baseline_first],300,-3.396,2.01991,9.83946,1.28411e-20,5.07386e-16,0.852399,recovered_logs/experiment_logs_gpt_4o/V12/intervention_proxy_breitmoser_first/run_2026-01-27_21-05-37-803396/results/intervention_proxy_breitmoser_first_results.csv,
