source,model,experiment,mechanism,run_id,value,bid,plan,dominance_language,truthful_intent,payment_rule_correct,second_price_mention,first_price_mention,opponent_modeling,probability_reasoning,expected_value_reasoning,shading_intent,overbid_intent,worst_case,safety_recognition,overpay_concern,zero_profit_fallacy,margin_language,conservative_language,aggressive_language,risk_language,n_words,deviation,abs_dev,family
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,17.0,16.7,"In a single-round auction with rational bidders, the dominant strategy is to bid slightly below my true value. Since my private value is $17, I want to maximize potential profit. A good approach is to bid around $16.5 - $16.9, which leaves room for potential profit if I win, while not risking overpaying. This strategy assumes other bidders are also using similar rational bidding approaches.",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,65,-0.3000000000000007,0.3000000000000007,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,39.0,38.9,"In a single-round auction with rational bidders, the dominant strategy is to bid slightly below my true value. Since my private value is $39, I want to maximize potential profit. A good strategy is to bid close to, but not exceeding, my true value. I'll bid $38.9 to leave a small potential profit margin if I win, while being strategically close to my true valuation.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65,-0.10000000000000142,0.10000000000000142,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,10.0,12.3,"With a private value of $10, my optimal strategy is to bid strategically. Since this is a second-price sealed bid auction, I want to bid close to my true value but not exactly at it. The Nash equilibrium suggests bidding one's true value. However, given uncertainty about other bidders, I'll bid slightly above my value to increase winning probability while protecting potential profit margin.",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,64,2.3000000000000007,2.3000000000000007,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,30.0,29.8,"In a single-round auction with rational bidders, the dominant strategy is a bid close to, but slightly below, my true value. Since my value is $30, I want to bid strategically to maximize potential profit. The optimal approach is to bid just below my true value, around $29.8, which leaves a small profit margin if I win while preventing overpaying. This strategy assumes other bidders are also using rational bidding approaches.",1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,71,-0.1999999999999993,0.1999999999999993,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,25.0,24.3,"In a single-round sealed bid auction with rational bidders, the dominant strategy is to bid slightly below my true value. Since my private value is $25, I want to maximize potential profit. A rational strategy is to bid around $24-$24.5, which allows me to win if others bid lower while protecting against overpaying. This approach minimizes the risk of paying more than my true value while still having a good chance of winning.",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,73,-0.6999999999999993,0.6999999999999993,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,30.0,22.5,"In a first-price sealed bid auction with rational bidders, the optimal strategy is to bid strategically below one's true value. Since my value is $30, I want to bid low enough to potentially win, but not so low that I risk losing. Given the $0-$49 range, I'll bid around 75% of my true value to balance potential profit and winning probability. This means bidding around $22-$23.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,66,-7.5,7.5,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,35.0,34.9,"In a single-round sealed bid auction with rational bidders, the dominant strategy is to bid slightly less than my true value. Since my private value is $35, I want to maximize potential profit. A bid just below my value (around $34.9) ensures I win if others bid lower, while protecting against overpaying. The key is to bid strategically close to, but not exceeding, my true value.",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,66,-0.10000000000000142,0.10000000000000142,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,6.0,4.0,"In a first-price sealed bid auction with rational bidders, the Nash equilibrium strategy is to bid less than one's true value. Since the value is drawn randomly between $0-$49, and all bidders are rational, I should bid strategically below my $6 value. A good approach is to bid around 60-70% of my true value, which would be approximately $3.60-$4.20. This protects potential profit while reducing the risk of overbidding.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,69,-2.0,2.0,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,36.0,35.0,"In a single-round auction with rational bidders, the optimal strategy is to bid slightly below my true value. Since my private value is $36, I want to maximize potential profit. The key is to bid strategically - high enough to likely win, but not so high that I risk losing money if I win. I'll bid around $35, which leaves me a small potential profit margin if I win.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,69,-1.0,1.0,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,8.0,7.9,"In a single-round auction with rational bidders, the dominant strategy is to bid slightly below my private value. Since my value is $8, I want to bid strategically to maximize potential profit. The optimal approach is to bid close to, but not exceeding, my true value - around $7.9 would be rational. This allows potential profit if I win while preventing overpaying. With rational opponents, they'll likely use similar logic.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,-0.09999999999999964,0.09999999999999964,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,44.0,43.7,"In a first-price sealed bid auction with rational players, the optimal strategy is to bid slightly below one's true value. With my value of $44, I want to maximize potential profit. Given the prize is worth $44 to me, I'll bid strategically around $43-$44 to potentially win while leaving some margin. Since this is a single round with no repeated interactions, I'll bid close to my true value but not exactly at it.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,-0.29999999999999716,0.29999999999999716,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,31.0,26.3,"In a first-price sealed bid auction with rational bidders, the optimal strategy is to bid slightly below one's true value. With a private value of $31, I want to maximize potential profit. Since this is a one-round game with no repeated interactions, I'll bid strategically to capture potential surplus. A bid around $25-$27 allows room for potential profit if I win, while protecting against overpaying. The key is to bid less than my true value but high enough to have a reasonable chance of winning.",0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,85,-4.699999999999999,4.699999999999999,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,37.0,36.8,"In a single-round auction with rational bidders, the dominant strategy is to bid slightly below my true value. Since my private value is $37, I want to maximize potential profit. The optimal bid would be just below my true value, around $36.8, which leaves a small profit margin if I win while preventing overpaying. This strategy accounts for second-price auction dynamics where I pay the second-highest bid.",1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,67,-0.20000000000000284,0.20000000000000284,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,11.0,10.9,"In a single-round auction with rational bidders, the dominant strategy is to bid close to, but not exceeding, my private value. Since my value is $11, I want to bid strategically to maximize potential profit. A bid slightly below my value (around $10.9) minimizes my risk of overpaying while still having a chance to win if other bidders bid similarly. The goal is to win only if the winning price is significantly below my true value.",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,76,-0.09999999999999964,0.09999999999999964,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,31.0,26.3,"In a first-price sealed bid auction with rational bidders, the optimal strategy is to bid slightly below one's true value. With a private value of $31, I want to maximize potential profit. Since this is a one-round game with no repeated interactions, I'll bid strategically to capture potential surplus. A bid around $25-$27 allows room for potential profit if I win, while protecting against overpaying. The key is to bid less than my true value but high enough to have a reasonable chance of winning.",0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,85,-4.699999999999999,4.699999999999999,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,31.0,27.5,"In a single-round auction with rational bidders, the dominant strategy is to bid strategically near one's private value. Since the second-highest bid is paid, I want to bid just enough to win without overpaying. With a private value of $31, I'll bid slightly above the expected midpoint of potential opponent bids, around $25-$30, to maximize potential profit while maintaining a reasonable chance of winning.",1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,64,-3.5,3.5,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,46.0,45.7,"In a single-round auction with rational bidders, the dominant strategy is to bid close to, but not exceeding, my private value. Since the second-price auction mechanism rewards truthful bidding, I want to bid strategically near my value of $46. Given the uncertainty of other bidders' values, I'll bid slightly below my value to protect against potential losses while still maximizing my chances of winning.",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,64,-0.29999999999999716,0.29999999999999716,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,15.0,14.8,"In a single-round auction with rational bidders, the optimal strategy is to bid slightly below my true value. Since my private value is $15, I want to maximize potential profit. A good approach is to bid close to, but not exceeding my value - around $14.80. This leaves a small potential profit margin if I win, and prevents overpaying. With rational opponents, they'll likely use similar logic, making precise bidding crucial.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,71,-0.1999999999999993,0.1999999999999993,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,36.0,35.9,"In a single-round auction with rational bidders, the dominant strategy is to bid slightly below my true value. Since my value is $36, I want to maximize my potential profit. A rational strategy is to bid close to, but not exceeding, my true value - leaving room for potential profit if I win. I'll bid $35.90, which is just under my value, hoping to win if other bidders bid lower while protecting my potential earnings.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,-0.10000000000000142,0.10000000000000142,beliefs_C3
combined_csv,claude-3-5-haiku-20241022,axis3_beliefs_common_knowledge,spsb_sealed,claude-3-5-h|axis3_beliefs_common_knowledge|2026-02-03_23-22-09-082221,42.0,41.3,"In a first-price sealed bid auction with rational bidders, the dominant strategy is to bid slightly below one's true value. Since my value is $42, I want to bid strategically to maximize potential profit. Given the uncertainty of other bidders' values, I'll bid close to my true value but slightly under to create a buffer for potential profit. A bid around $41-$41.5 seems optimal to balance winning probability and profit margin.",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,71,-0.7000000000000028,0.7000000000000028,beliefs_C3
